timestamp,model,quant,engine,dataset,config,num_requests,backend,dtype,quantization,kv_cache_dtype,max_input_length,max_sequence_length,tp_size,pp_size,isl_average,osl_average,seq_average,total_latency_ms,avg_request_latency_ms,request_throughput_req_s,system_output_throughput_tok_s,system_total_throughput_tok_s,token_output_speed_tok_s,avg_ttft_ms,avg_tpot_ms,latency_ms_average,latency_ms_p50,latency_ms_p90,latency_ms_p95,latency_ms_p99,ttft_ms_average,ttft_ms_p50,ttft_ms_p90,ttft_ms_p95,ttft_ms_p99,tpot_ms_average,tpot_ms_p50,tpot_ms_p90,tpot_ms_p95,tpot_ms_p99,gen_tps_average,gen_tps_p50,gen_tps_p90,gen_tps_p95,gen_tps_p99,gpu_util_peak_pct,gpu_memory_util_peak_pct,gpu_memory_used_peak_mb,gpu_power_peak_w
20260420_011503,Qwen25_3B,W4A16,Qwen25_3B/W4A16,Qwen_Synthetic_long_in_short_out_2560_256_128_16.txt,base_config.json,10,TRT,bfloat16,W4A16,,3072,6144,1,1,2564,256,2821,14374.670978,1437.4456189,0.6956680967032008,194.508799838215,1978.2713665948927,231.63344185896904,234.68963549999998,4.317184418107985,1437.4456189,1448.5818259999999,1474.208263,1474.208263,1474.208263,234.68963549999998,231.131888,254.027673,254.027673,254.027673,4.317184418107985,4.320594854838709,4.32751914893617,4.32751914893617,4.32751914893617,231.63344185896904,231.61431387991215,232.45383953292546,232.45383953292546,232.45383953292546,100.0,69.0,22040.0,360.11
20260420_011543,Qwen25_3B,W4A16,Qwen25_3B/W4A16,Qwen_Synthetic_short_in_long_out_256_2560_16_128.txt,base_config.json,10,TRT,bfloat16,W4A16,,3072,6144,1,1,256,2564,2821,116602.537694,11660.2169877,0.08576142679023845,235.6895531049333,257.72166364734557,236.1504498517432,26.735877399999996,4.234590567311042,11660.2169877,11781.814720999999,11789.465022,11789.465022,11789.465022,26.735877399999996,26.614697999999997,29.613816,29.613816,29.613816,4.234590567311042,4.235439316396397,4.237784218378378,4.237784218378378,4.237784218378378,236.1504498517432,236.16241120602479,236.5802129620569,236.5802129620569,236.5802129620569,99.0,70.0,22040.0,359.45
20260420_011815,Qwen25_3B,W4A16,Qwen25_3B/W4A16,Qwen_Synthetic_long_in_long_out_2560_2560_128_128.txt,base_config.json,10,TRT,bfloat16,W4A16,,3072,6144,1,1,2564,2564,5128,123721.834022,12372.1454523,0.08082647722650003,222.1273247138674,429.3744949703362,226.35756451831824,234.96280009999998,4.4178289171197145,12372.1454523,12488.531201,12566.827056,12566.827056,12566.827056,234.96280009999998,231.78587,253.95813199999998,253.95813199999998,253.95813199999998,4.4178289171197145,4.41697981945946,4.437069882522522,4.437069882522522,4.437069882522522,226.35756451831824,226.51815428265948,227.40838298496945,227.40838298496945,227.40838298496945,100.0,69.0,22040.0,360.16
20260420_012054,Qwen25_3B,W4A16_INT8KV,Qwen25_3B/W4A16_INT8KV,Qwen_Synthetic_short_in_short_out_256_256_16_16.txt,base_config.json,10,TRT,bfloat16,W4A16,INT8,3072,6144,1,1,256,256,513,11781.912239,1178.1704160999998,0.8487586562475328,237.31292028681014,455.35901907680136,241.78753739226397,25.9158211,4.135870052536605,1178.1704160999998,1192.471974,1196.087715,1196.087715,1196.087715,25.9158211,25.745444,28.11421,28.11421,28.11421,4.135870052536605,4.137937684397163,4.142925262411348,4.142925262411348,4.142925262411348,241.78753739226397,241.80053485969628,242.4105619870421,242.4105619870421,242.4105619870421,99.0,68.0,22040.0,351.24
20260420_012132,Qwen25_3B,W4A16_INT8KV,Qwen25_3B/W4A16_INT8KV,Qwen_Synthetic_long_in_short_out_2560_256_128_16.txt,base_config.json,10,TRT,bfloat16,W4A16,INT8,3072,6144,1,1,2564,256,2821,15272.720432,1527.2509192,0.6547621980330112,183.07151057002991,1861.947262546474,215.5747923060469,234.0375143,4.6414699849490955,1527.2509192,1552.029667,1583.8246399999998,1583.8246399999998,1583.8246399999998,234.0375143,230.877784,252.54814199999998,252.54814199999998,252.54814199999998,4.6414699849490955,4.684935755319149,4.730330709219857,4.730330709219857,4.730330709219857,215.5747923060469,214.62559528054695,230.1591628310098,230.1591628310098,230.1591628310098,100.0,67.0,22040.0,373.54
20260420_012213,Qwen25_3B,W4A16_INT8KV,Qwen25_3B/W4A16_INT8KV,Qwen_Synthetic_short_in_long_out_256_2560_16_128.txt,base_config.json,10,TRT,bfloat16,W4A16,INT8,3072,6144,1,1,256,2564,2821,118863.077028,11886.266407899999,0.08413041501226111,231.20720653669596,252.82031015334587,231.6622461585791,26.085866499999998,4.316695978537617,11886.266407899999,12023.861818,12039.973420999999,12039.973420999999,12039.973420999999,26.085866499999998,25.772603,28.220526,28.220526,28.220526,4.316695978537617,4.322858616216216,4.3299111282882885,4.3299111282882885,4.3299111282882885,231.6622461585791,231.40322883526233,234.30099269862538,234.30099269862538,234.30099269862538,99.0,68.0,22040.0,369.79
20260420_012448,Qwen25_3B,W4A16_INT8KV,Qwen25_3B/W4A16_INT8KV,Qwen_Synthetic_long_in_long_out_2560_2560_128_128.txt,base_config.json,10,TRT,bfloat16,W4A16,INT8,3072,6144,1,1,2564,2564,5128,140109.19165,14010.8823521,0.07137290481969603,196.14701702548862,379.15428227367124,199.45679801139983,235.7782069,5.013866557646675,14010.8823521,14155.247201999999,14302.005067,14302.005067,14302.005067,235.7782069,233.164741,253.98503799999997,253.98503799999997,253.98503799999997,5.013866557646675,5.016966652612612,5.0623495599999995,5.0623495599999995,5.0623495599999995,199.45679801139983,199.62962964439038,202.40708456831013,202.40708456831013,202.40708456831013,100.0,67.0,22040.0,370.28
20260420_012745,Qwen25_3B,W4A16_AWQ,Qwen25_3B/W4A16_AWQ,Qwen_Synthetic_short_in_short_out_256_256_16_16.txt,base_config.json,10,TRT,bfloat16,W4A16_AWQ,,3072,6144,1,1,256,256,513,12213.827862,1221.3625083,0.8187441409021555,228.92086179624266,439.2562315940064,233.40429770506847,27.781355299999998,4.2848529626973235,1221.3625083,1237.8194979999998,1257.6857599999998,1257.6857599999998,1257.6857599999998,27.781355299999998,29.034056999999997,29.883872,29.883872,29.883872,4.2848529626973235,4.298817755319149,4.3546697765957445,4.3546697765957445,4.3546697765957445,233.40429770506847,233.29751411256785,236.74774266337403,236.74774266337403,236.74774266337403,99.0,69.0,22048.0,358.49
20260420_012824,Qwen25_3B,W4A16_AWQ,Qwen25_3B/W4A16_AWQ,Qwen_Synthetic_long_in_short_out_2560_256_128_16.txt,base_config.json,10,TRT,bfloat16,W4A16_AWQ,,3072,6144,1,1,2564,256,2821,15116.066799,1511.585165,0.6615477513410796,184.96875127496583,1881.2433404886278,219.90607721176679,244.08675169999998,4.549452187654426,1511.585165,1518.641815,1604.418338,1604.418338,1604.418338,244.08675169999998,240.554754,268.442258,268.442258,268.442258,4.549452187654426,4.553078219858155,4.78247719858156,4.78247719858156,4.78247719858156,219.90607721176679,220.1059877605397,225.08244326915545,225.08244326915545,225.08244326915545,100.0,68.0,22048.0,360.22
20260420_012905,Qwen25_3B,W4A16_AWQ,Qwen25_3B/W4A16_AWQ,Qwen_Synthetic_short_in_long_out_256_2560_16_128.txt,base_config.json,10,TRT,bfloat16,W4A16_AWQ,,3072,6144,1,1,256,2564,2821,121354.613493,12135.4161696,0.0824031300678719,226.4602820525255,247.62964616696183,226.90425969040896,27.7558695,4.407309727074623,12135.4161696,12222.296827999999,12466.73599,12466.73599,12466.73599,27.7558695,28.941685999999997,29.99046,29.99046,29.99046,4.407309727074623,4.398344812612613,4.481935829189188,4.481935829189188,4.481935829189188,226.90425969040896,227.52064707442676,228.33819296444463,228.33819296444463,228.33819296444463,99.0,69.0,22048.0,364.2
20260420_013142,Qwen25_3B,W4A16_AWQ,Qwen25_3B/W4A16_AWQ,Qwen_Synthetic_long_in_long_out_2560_2560_128_128.txt,base_config.json,10,TRT,bfloat16,W4A16_AWQ,,3072,6144,1,1,2564,2564,5128,128455.727915,12845.5213105,0.07784783257479234,213.94141348204434,413.5510409870694,218.03151657588165,244.31311449999998,4.586712300866292,12845.5213105,12984.772057,13128.413695,13128.413695,13128.413695,244.31311449999998,240.629428,268.503151,268.503151,268.503151,4.586712300866292,4.585442414054054,4.644459526126125,4.644459526126125,4.644459526126125,218.03151657588165,218.71171222175076,219.89099390114737,219.89099390114737,219.89099390114737,100.0,69.0,22048.0,360.0
20260420_013428,Qwen25_3B,W4A16_AWQ_INT8KV,Qwen25_3B/W4A16_AWQ_INT8KV,Qwen_Synthetic_short_in_short_out_256_256_16_16.txt,base_config.json,10,TRT,bfloat16,W4A16_AWQ,,3072,6144,1,1,256,256,513,12186.368411,1218.6134842,0.8205890108306196,229.43668742824124,440.2460043106274,233.9476367615022,27.5435471,4.275076333768016,1218.6134842,1230.222741,1263.8976209999998,1263.8976209999998,1263.8976209999998,27.5435471,27.295823,29.913441,29.913441,29.913441,4.275076333768016,4.265173241935484,4.376689570921985,4.376689570921985,4.376689570921985,233.9476367615022,234.839853506,237.92373433497582,237.92373433497582,237.92373433497582,99.0,70.0,22048.0,359.23
20260420_013507,Qwen25_3B,W4A16_AWQ_INT8KV,Qwen25_3B/W4A16_AWQ_INT8KV,Qwen_Synthetic_long_in_short_out_2560_256_128_16.txt,base_config.json,10,TRT,bfloat16,W4A16_AWQ,,3072,6144,1,1,2564,256,2821,15131.651700999999,1513.1431742,0.6608663877281244,184.7782420087836,1879.3057467824674,220.0296515495161,246.5464501,4.545818161610615,1513.1431742,1530.093336,1594.5004119999999,1594.5004119999999,1594.5004119999999,246.5464501,244.309678,268.246311,268.246311,268.246311,4.545818161610615,4.528372312056738,4.736411085106383,4.736411085106383,4.736411085106383,220.0296515495161,221.2304079498058,222.84885846098985,222.84885846098985,222.84885846098985,100.0,68.0,22048.0,360.01
20260420_013548,Qwen25_3B,W4A16_AWQ_INT8KV,Qwen25_3B/W4A16_AWQ_INT8KV,Qwen_Synthetic_short_in_long_out_256_2560_16_128.txt,base_config.json,10,TRT,bfloat16,W4A16_AWQ,,3072,6144,1,1,256,2564,2821,121245.991449,12124.5520942,0.08247695350989252,226.66316363588663,247.85149299257805,227.1225042363853,27.5010656,4.40307072921065,12124.5520942,12281.660053,12373.709232,12373.709232,12373.709232,27.5010656,27.146293999999997,29.694713999999998,29.694713999999998,29.694713999999998,4.40307072921065,4.41648129009009,4.448320754594594,4.448320754594594,4.448320754594594,227.1225042363853,227.57583573336382,229.212688327509,229.212688327509,229.212688327509,99.0,69.0,22048.0,363.53
20260420_013825,Qwen25_3B,W4A16_AWQ_INT8KV,Qwen25_3B/W4A16_AWQ_INT8KV,Qwen_Synthetic_long_in_long_out_2560_2560_128_128.txt,base_config.json,10,TRT,bfloat16,W4A16_AWQ,,3072,6144,1,1,2564,2564,5128,128719.31759899999,12871.884055999999,0.0776884168322975,213.50330713852,412.704176738214,217.57589622791846,244.7692224,4.596212919193612,12871.884055999999,13004.061423,13162.168004,13162.168004,13162.168004,244.7692224,240.49938699999998,268.326994,268.326994,268.326994,4.596212919193612,4.599033719639639,4.6506250926126125,4.6506250926126125,4.6506250926126125,217.57589622791846,217.9195107005967,219.02256274166152,219.02256274166152,219.02256274166152,100.0,69.0,22048.0,359.37
20260420_134017,Qwen25_7B,W16A16,Qwen25_7B/W16A16,Qwen_Synthetic_short_in_short_out_256_256_16_16.txt,base_config.json,10,TRT,bfloat16,NO_QUANT,,3072,6144,1,1,256,256,513,50847.410217,5084.7202639,0.19666685003864098,54.98805127080402,105.51176504573088,55.727629515268085,85.32638409999998,17.944441975769273,5084.7202639,5149.404173999999,5160.247976,5160.247976,5160.247976,85.32638409999998,81.913285,94.259411,94.259411,94.259411,17.944441975769273,17.94588555319149,17.97478590780142,17.97478590780142,17.97478590780142,55.727629515268085,55.73589914812625,55.83476577160926,55.83476577160926,55.83476577160926,100.0,100.0,23326.0,389.87
20260420_134206,Qwen25_7B,W16A16,Qwen25_7B/W16A16,Qwen_Synthetic_long_in_short_out_2560_256_128_16.txt,base_config.json,10,TRT,bfloat16,NO_QUANT,,3072,6144,1,1,2564,256,2821,59023.861364,5902.365093699999,0.16942300569476515,47.37067239225633,481.78820129420365,54.88363754841338,826.0301392,18.220398446156487,5902.365093699999,5959.496148,6043.888029,6043.888029,6043.888029,826.0301392,819.979922,898.7492259999999,898.7492259999999,898.7492259999999,18.220398446156487,18.228588517730497,18.245173060283687,18.245173060283687,18.245173060283687,54.88363754841338,54.868977467841546,55.03306938310147,55.03306938310147,55.03306938310147,100.0,100.0,23324.0,389.78
20260420_134348,Qwen25_7B,W16A16,Qwen25_7B/W16A16,Qwen_Synthetic_short_in_long_out_256_2560_16_128.txt,base_config.json,10,TRT,bfloat16,NO_QUANT,,3072,6144,1,1,256,2564,2821,500271.477203,50027.1045363,0.019989146804670226,54.9341732485947,60.069385062714495,55.01069993317252,86.2412643,18.178322360363364,50027.1045363,50566.424472,50634.235602,50634.235602,50634.235602,86.2412643,82.524641,95.00280699999999,95.00280699999999,95.00280699999999,18.178322360363364,18.18928185153153,18.212336142342345,18.212336142342345,18.212336142342345,55.01069993317252,54.97944612188901,55.16077920565238,55.16077920565238,55.16077920565238,100.0,100.0,23326.0,390.25
20260420_135347,Qwen25_7B,W16A16,Qwen25_7B/W16A16,Qwen_Synthetic_long_in_long_out_2560_2560_128_128.txt,base_config.json,10,TRT,bfloat16,NO_QUANT,,3072,6144,1,1,2564,2564,5128,514754.960544,51475.4536754,0.019426719053725804,53.388509303449254,103.2005596291076,54.25342936664619,837.4749297,18.43206522145501,51475.4536754,52020.51522,52164.475128,52164.475128,52164.475128,837.4749297,832.531076,911.188405,911.188405,911.188405,18.43206522145501,18.44612041225225,18.46965287315315,18.46965287315315,18.46965287315315,54.25342936664619,54.222147917502035,54.402892228458725,54.402892228458725,54.402892228458725,100.0,100.0,23324.0,389.97
20260420_140341,Qwen25_7B,W16A16_INT8KV,Qwen25_7B/W16A16_INT8KV,Qwen_Synthetic_short_in_short_out_256_256_16_16.txt,base_config.json,10,TRT,bfloat16,NO_QUANT,INT8,3072,6144,1,1,256,256,513,50792.295948,5079.209361,0.19688025149006402,55.0477183166219,105.62625492441936,55.92847607407442,97.8320153,17.879989763263556,5079.209361,5137.287762999999,5154.783471,5154.783471,5154.783471,97.8320153,95.03561099999999,106.04018599999999,106.04018599999999,106.04018599999999,17.879989763263556,17.877161443262413,17.910975074468084,17.910975074468084,17.910975074468084,55.92847607407442,55.93966771499032,55.97349365442406,55.97349365442406,55.97349365442406,100.0,100.0,23326.0,390.53
20260420_140514,Qwen25_7B,W16A16_INT8KV,Qwen25_7B/W16A16_INT8KV,Qwen_Synthetic_long_in_short_out_2560_256_128_16.txt,base_config.json,10,TRT,bfloat16,NO_QUANT,INT8,3072,6144,1,1,2564,256,2821,62405.913046999995,6240.5706217,0.16024122573879598,44.80344671656735,455.6779736334141,53.41541715548623,1024.8424332999998,18.72120280291409,6240.5706217,6288.428011,6391.195925,6391.195925,6391.195925,1024.8424332999998,1012.0822919999999,1108.604615,1108.604615,1108.604615,18.72120280291409,18.720882947580645,18.761906365248226,18.761906365248226,18.761906365248226,53.41541715548623,53.42458448379608,53.495720155911314,53.495720155911314,53.495720155911314,100.0,100.0,23326.0,390.76
20260420_140700,Qwen25_7B,W16A16_INT8KV,Qwen25_7B/W16A16_INT8KV,Qwen_Synthetic_short_in_long_out_256_2560_16_128.txt,base_config.json,10,TRT,bfloat16,NO_QUANT,INT8,3072,6144,1,1,256,2564,2821,505699.772182,50569.9363226,0.019774578811558228,54.34449748992432,59.42458678661363,54.43161383243845,98.0879403,18.371692826748824,50569.9363226,51086.773579,51178.45085,51178.45085,51178.45085,98.0879403,95.604601,106.423369,106.423369,106.423369,18.371692826748824,18.375196028108107,18.404334227387388,18.404334227387388,18.404334227387388,54.43161383243845,54.433407508756964,54.55267462997596,54.55267462997596,54.55267462997596,100.0,100.0,23326.0,389.92
20260420_141655,Qwen25_7B,W16A16_INT8KV,Qwen25_7B/W16A16_INT8KV,Qwen_Synthetic_long_in_long_out_2560_2560_128_128.txt,base_config.json,10,TRT,bfloat16,NO_QUANT,INT8,3072,6144,1,1,2564,2564,5128,533625.485568,53362.5081649,0.018739734646211342,51.50053875471801,99.55109236106851,52.49289698297758,1025.4341264,19.0502963419854,53362.5081649,53864.357476,54188.647816,54188.647816,54188.647816,1025.4341264,1016.9360869999999,1111.782876,1111.782876,1111.782876,19.0502963419854,19.044115815855857,19.126798176576575,19.126798176576575,19.126798176576575,52.49289698297758,52.51157475004189,52.701590594951846,52.701590594951846,52.701590594951846,100.0,100.0,23326.0,390.12
20260420_142734,Qwen25_7B,W8A16,Qwen25_7B/W8A16,Qwen_Synthetic_short_in_short_out_256_256_16_16.txt,base_config.json,10,TRT,bfloat16,W8A16,,3072,6144,1,1,256,256,513,29080.113938,2907.9907878,0.34387760726524014,96.14817899136115,184.49033629780132,97.83315001922364,60.1973418,10.221495955136124,2907.9907878,2936.967761,2952.920342,2952.920342,2952.920342,60.1973418,65.459651,69.401224,69.401224,69.401224,10.221495955136124,10.222206631205674,10.238251957446808,10.238251957446808,10.238251957446808,97.83315001922364,97.82642861373999,98.07198171525725,98.07198171525725,98.07198171525725,100.0,100.0,22720.0,391.24
20260420_142835,Qwen25_7B,W8A16,Qwen25_7B/W8A16,Qwen_Synthetic_long_in_short_out_2560_256_128_16.txt,base_config.json,10,TRT,bfloat16,W8A16,,3072,6144,1,1,2564,256,2821,34328.437551999996,3432.8229733,0.29130367453666395,81.44850740045123,828.3802592799112,95.69067666751756,521.3369127999999,10.450345831494507,3432.8229733,3457.375169,3510.413799,3510.413799,3510.413799,521.3369127999999,521.704714,560.2262999999999,560.2262999999999,560.2262999999999,10.450345831494507,10.449918336879431,10.46165779787234,10.46165779787234,10.46165779787234,95.69067666751756,95.70068003732428,95.8116631686389,95.8116631686389,95.8116631686389,100.0,100.0,22720.0,389.36
20260420_143000,Qwen25_7B,W8A16,Qwen25_7B/W8A16,Qwen_Synthetic_short_in_long_out_256_2560_16_128.txt,base_config.json,10,TRT,bfloat16,W8A16,,3072,6144,1,1,256,2564,2821,285521.483305,28552.1078849,0.03502363424372446,96.25195162860356,105.24952326581638,96.41601076382575,58.6335262,10.371724420219103,28552.1078849,28838.322462,28873.164604999998,28873.164604999998,28873.164604999998,58.6335262,54.273154,65.870481,65.870481,65.870481,10.371724420219103,10.371722030990991,10.381120592792792,10.381120592792792,10.381120592792792,96.41601076382575,96.42729340616913,96.50736800819719,96.50736800819719,96.50736800819719,100.0,100.0,22720.0,390.12
20260420_143540,Qwen25_7B,W8A16,Qwen25_7B/W8A16,Qwen_Synthetic_long_in_long_out_2560_2560_128_128.txt,base_config.json,10,TRT,bfloat16,W8A16,,3072,6144,1,1,2564,2564,5128,295526.13294,29552.573286299998,0.03383795504145915,92.99346804493803,179.75736856674345,94.63238355939156,521.7883759,10.567225654578591,29552.573286299998,29829.314092999997,29950.707144,29950.707144,29950.707144,521.7883759,512.224112,563.726427,563.726427,563.726427,10.567225654578591,10.565756419099099,10.589902961081082,10.589902961081082,10.589902961081082,94.63238355939156,94.67159228916974,94.82677723874671,94.82677723874671,94.82677723874671,100.0,100.0,22720.0,389.58
20260420_144137,Qwen25_7B,W8A16_INT8KV,Qwen25_7B/W8A16_INT8KV,Qwen_Synthetic_short_in_short_out_256_256_16_16.txt,base_config.json,10,TRT,bfloat16,W8A16,INT8,3072,6144,1,1,256,256,513,29159.431117,2915.9227057,0.3429422185870417,95.88664431693687,183.98850027194788,97.50459621162578,58.597694,10.255931538023335,2915.9227057,2946.4087219999997,2962.528907,2962.528907,2962.528907,58.597694,54.169819,65.991452,65.991452,65.991452,10.255931538023335,10.255926680851065,10.271978528368793,10.271978528368793,10.271978528368793,97.50459621162578,97.51632561525378,97.61476217109922,97.61476217109922,97.61476217109922,100.0,100.0,22718.0,389.24
20260420_144237,Qwen25_7B,W8A16_INT8KV,Qwen25_7B/W8A16_INT8KV,Qwen_Synthetic_long_in_short_out_2560_256_128_16.txt,base_config.json,10,TRT,bfloat16,W8A16,INT8,3072,6144,1,1,2564,256,2821,36104.656183,3610.4453333,0.27697258628676635,77.44153512577988,787.6269436236774,90.19428917671148,521.5124721999999,11.087198388609584,3610.4453333,3640.906709,3693.8815759999998,3693.8815759999998,3693.8815759999998,521.5124721999999,511.212856,566.441606,566.441606,566.441606,11.087198388609584,11.094873382978724,11.107140553191488,11.107140553191488,11.107140553191488,90.19428917671148,90.16959644472408,90.46632181189237,90.46632181189237,90.46632181189237,100.0,97.0,22718.0,389.67
20260420_144344,Qwen25_7B,W8A16_INT8KV,Qwen25_7B/W8A16_INT8KV,Qwen_Synthetic_short_in_long_out_256_2560_16_128.txt,base_config.json,10,TRT,bfloat16,W8A16,INT8,3072,6144,1,1,256,2564,2821,295725.184581,29572.4755182,0.03381517882614076,92.93087445000005,101.61799389043561,93.09117288413586,60.3392812,10.742187612089145,29572.4755182,29881.724790999997,29927.436737,29927.436737,29927.436737,60.3392812,65.71216799999999,69.29611,69.29611,69.29611,10.742187612089145,10.748720704864864,10.760921081441442,10.760921081441442,10.760921081441442,93.09117288413586,93.06656255062472,93.465992021645,93.465992021645,93.465992021645,100.0,100.0,22718.0,391.19
20260420_144932,Qwen25_7B,W8A16_INT8KV,Qwen25_7B/W8A16_INT8KV,Qwen_Synthetic_long_in_long_out_2560_2560_128_128.txt,base_config.json,10,TRT,bfloat16,W8A16,INT8,3072,6144,1,1,2564,2564,5128,318811.82845,31881.1374453,0.03136646481599513,86.20131860731782,166.62807104201093,87.61132669888916,522.8071113,11.41414361777819,31881.1374453,32178.416112,32387.847915,32387.847915,32387.847915,522.8071113,511.152041,566.232969,566.232969,566.232969,11.41414361777819,11.411626692252252,11.46724862918919,11.46724862918919,11.46724862918919,87.61132669888916,87.66330682281082,87.99746114842128,87.99746114842128,87.99746114842128,100.0,97.0,22718.0,390.28
20260420_145547,Qwen25_7B,W8A8_SQ,Qwen25_7B/W8A8_SQ,Qwen_Synthetic_short_in_short_out_256_256_16_16.txt,base_config.json,10,TRT,bfloat16,W8A8_SQ_PER_CHANNEL_PER_TOKEN_PLUGIN,,3072,6144,1,1,256,256,513,29371.278795,2937.1081035999996,0.3404686622532194,95.19503796600014,182.66143729885223,95.70153847478727,25.9388819,10.44916372239476,2937.1081035999996,2972.015777,2983.737198,2983.737198,2983.737198,25.9388819,22.860568999999998,31.783831,31.783831,31.783831,10.44916372239476,10.44756609929078,10.467919741134752,10.467919741134752,10.467919741134752,95.70153847478727,95.73517298105105,95.83243896237069,95.83243896237069,95.83243896237069,99.0,100.0,22730.0,387.9
20260420_145648,Qwen25_7B,W8A8_SQ,Qwen25_7B/W8A8_SQ,Qwen_Synthetic_long_in_short_out_2560_256_128_16.txt,base_config.json,10,TRT,bfloat16,W8A8_SQ_PER_CHANNEL_PER_TOKEN_PLUGIN,,3072,6144,1,1,2564,256,2821,31827.139772,3182.6922102,0.3141972565438483,87.84955292965998,893.4827384337412,93.64765703420024,207.69902519999997,10.678332433053075,3182.6922102,3215.6817379999998,3234.6168279999997,3234.6168279999997,3234.6168279999997,207.69902519999997,205.964358,222.13566,222.13566,222.13566,10.678332433053075,10.680332014184396,10.691766677304964,10.691766677304964,10.691766677304964,93.64765703420024,93.67278593331788,93.77935976729327,93.77935976729327,93.77935976729327,100.0,100.0,22728.0,390.02
20260420_145750,Qwen25_7B,W8A8_SQ,Qwen25_7B/W8A8_SQ,Qwen_Synthetic_short_in_long_out_256_2560_16_128.txt,base_config.json,10,TRT,bfloat16,W8A8_SQ_PER_CHANNEL_PER_TOKEN_PLUGIN,,3072,6144,1,1,256,2564,2821,290950.94820499996,29095.0511979,0.0343700546834243,94.45578428098666,103.28545132915835,94.50638872468564,26.006155999999997,10.581300161268477,29095.0511979,29392.131427999997,29413.693999,29413.693999,29413.693999,26.006155999999997,22.852304999999998,32.28494,32.28494,32.28494,10.581300161268477,10.583857654054052,10.589047434594594,10.589047434594594,10.589047434594594,94.50638872468564,94.50533613075581,94.67531090066177,94.67531090066177,94.67531090066177,100.0,100.0,22730.0,388.17
20260420_150335,Qwen25_7B,W8A8_SQ,Qwen25_7B/W8A8_SQ,Qwen_Synthetic_long_in_long_out_2560_2560_128_128.txt,base_config.json,10,TRT,bfloat16,W8A8_SQ_PER_CHANNEL_PER_TOKEN_PLUGIN,,3072,6144,1,1,2564,2564,5128,298434.776084,29843.436596699998,0.033508159240749194,92.08712322542692,178.00539433463192,92.7030905789241,208.431886,10.787142809602948,29843.436596699998,30143.390655,30208.097339,30208.097339,30208.097339,208.431886,207.837964,221.863157,221.863157,221.863157,10.787142809602948,10.787927585225225,10.805850155675675,10.805850155675675,10.805850155675675,92.7030905789241,92.73163892016426,92.87824766521008,92.87824766521008,92.87824766521008,100.0,100.0,22728.0,390.44
20260420_150951,Qwen25_7B,W8A8_SQ_INT8KV,Qwen25_7B/W8A8_SQ_INT8KV,Qwen_Synthetic_short_in_short_out_256_256_16_16.txt,base_config.json,10,TRT,bfloat16,W8A8_SQ_PER_CHANNEL_PER_TOKEN_PLUGIN,INT8,3072,6144,1,1,256,256,513,29480.632911999997,2948.0419683,0.33920574330442993,94.8419258279186,181.98388128282664,95.34057310771206,25.8903091,10.48871963488618,2948.0419683,2979.8199059999997,2993.815992,2993.815992,2993.815992,25.8903091,22.828999,31.593549,31.593549,31.593549,10.48871963488618,10.490375834677419,10.504495014184396,10.504495014184396,10.504495014184396,95.34057310771206,95.34411580186877,95.42619212255897,95.42619212255897,95.42619212255897,100.0,100.0,22730.0,387.91
20260420_151057,Qwen25_7B,W8A8_SQ_INT8KV,Qwen25_7B/W8A8_SQ_INT8KV,Qwen_Synthetic_long_in_short_out_2560_256_128_16.txt,base_config.json,10,TRT,bfloat16,W8A8_SQ_PER_CHANNEL_PER_TOKEN_PLUGIN,INT8,3072,6144,1,1,2564,256,2821,33555.363445999996,3355.5157448,0.29801495120423316,83.32498035670359,847.4651167394779,88.40000308705173,203.9192954,11.312229360152138,3355.5157448,3393.34163,3407.8013859999996,3407.8013859999996,3407.8013859999996,203.9192954,202.974999,217.04799799999998,217.04799799999998,217.04799799999998,11.312229360152138,11.315761542553192,11.32476414184397,11.32476414184397,11.32476414184397,88.40000308705173,88.38854378443912,88.65030745308249,88.65030745308249,88.65030745308249,100.0,94.0,22730.0,387.48
20260420_151201,Qwen25_7B,W8A8_SQ_INT8KV,Qwen25_7B/W8A8_SQ_INT8KV,Qwen_Synthetic_short_in_long_out_256_2560_16_128.txt,base_config.json,10,TRT,bfloat16,W8A8_SQ_PER_CHANNEL_PER_TOKEN_PLUGIN,INT8,3072,6144,1,1,256,2564,2821,301607.60942399997,30160.7178096,0.033155662150227784,91.11839072125599,99.6360803276495,91.1667947257845,25.945335399999998,10.968921494748626,30160.7178096,30473.887194,30503.377727,30503.377727,30503.377727,25.945335399999998,22.675119,31.769045,31.769045,31.769045,10.968921494748626,10.973535651891892,10.980832086846847,10.980832086846847,10.980832086846847,91.1667947257845,91.13470598756963,91.45197900643767,91.45197900643767,91.45197900643767,100.0,100.0,22730.0,389.08
